id1,used,used2,id,id2,name,date_,nocollared,season,how_obtain,confidence,packid,pack,disthha,easting,northing,distacc,wolfwin,sheepwi,goatwin,elkwint,moosewi,deerwin,elevati,landcov,rowid_,value,count,habitattyp,AlpineHerb,AlpineShrub,BurnForest,BurnGrassland,BurnShrub,ClosedConifer,Cloud,Herbaceous,MixedForest,ModerateConifer,OpenConifer,RockIce,Shrub,Water,burn
761,0,0,0,0,0,,0,,0,0,0,Bow valley,2314.67,578017,5674128,2314.67,1,1,4,1,1,1,2392,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
769,0,0,0,0,0,,0,,0,0,0,Bow valley,1974.08,578865,5674580,1974.08,1,1,4,1,1,1,2105,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1338,0,0,0,0,0,,0,,0,0,0,Bow valley,8123.85,585975,5721302,1292.44,4,4,3,4,4,4,2203,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1013,0,0,0,0,0,,0,,0,0,0,Bow valley,920.27,577881,5683131,920.27,3,1,1,3,6,3,2071,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
617,0,0,0,0,0,,0,,0,0,0,Bow valley,268.33,563859,5690346,268.33,4,1,1,4,4,4,1495,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1281,0,0,0,0,0,,0,,0,0,0,Bow valley,11121.3,572804,5721519,1072.05,5,5,5,4,3,5,2038,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1018,0,0,0,0,0,,0,,0,0,0,Bow valley,241.87,586678,5674596,241.87,5,1,1,5,3,5,1428,12,15,12,227876,Burn-Forest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
629,0,0,0,0,0,,0,,0,0,0,Bow valley,1633.55,570149,5686322,1633.55,5,5,5,5,4,5,1857,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
797,0,0,0,0,0,,0,,0,0,0,Bow valley,2232.13,565552,5691323,174.93,4,3,1,4,5,4,1601,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,1,1,179,1330,63,12/1/02,1,winter,2,1,2,Bow valley,296.98,568950,5685650,296.98,4,3,1,4,5,4,1528,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1023,0,0,0,0,0,,0,,0,0,0,Bow valley,536.66,581844,5675109,536.66,5,4,1,5,5,4,1472,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
296,1,1,299,1718,87,2/24/05,1,winter,2,2,2,Bow valley,607.45,573300,5682800,607.45,5,5,5,5,4,5,1656,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
908,0,0,0,0,0,,0,,0,0,0,Bow valley,228.47,565513,5688730,228.47,4,3,1,4,4,4,1505,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133,1,1,135,1081,44,3/3/02,1,winter,2,1,2,Bow valley,375.9,588200,5672500,375.9,5,3,1,5,5,5,1448,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,1,1,137,1083,44,4/2/02,1,winter,2,1,2,Bow valley,258.07,588025,5672480,258.07,5,3,1,5,5,5,1437,12,15,12,227876,Burn-Forest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633,0,0,0,0,0,,0,,0,0,0,Bow valley,569.21,590227,5669064,569.21,5,3,1,5,5,5,1402,7,11,7,189881,Herbaceous,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1035,0,0,0,0,0,,0,,0,0,0,Bow valley,2442.01,582367,5671736,2442.01,1,1,4,1,1,1,2503,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1036,0,0,0,0,0,,0,,0,0,0,Bow valley,1494.59,588062,5674801,1494.59,4,5,5,4,3,4,2095,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
587,0,0,0,0,0,,0,,0,0,0,Bow valley,134.16,575020,5678226,134.16,4,4,3,4,4,4,1576,9,7,9,64429,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
230,1,1,232,1474,63,3/16/03,1,winter,2,1,2,Bow valley,258.07,589000,5671900,258.07,6,1,3,6,3,6,1498,12,15,12,227876,Burn-Forest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
625,0,0,0,0,0,,0,,0,0,0,Bow valley,0,602417,5659770,0,3,3,1,3,4,3,1658,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
742,0,0,0,0,0,,0,,0,0,0,Bow valley,534.13,580216,5676075,534.13,5,3,3,3,4,5,1538,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1235,0,0,0,0,0,,0,,0,0,0,Bow valley,964.21,564833,5684792,964.21,4,1,1,3,5,4,1755,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
507,0,0,0,0,0,,0,,0,0,0,Bow valley,2873.12,566414,5691579,931.45,1,1,1,1,1,1,1867,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1047,0,0,0,0,0,,0,,0,0,0,Bow valley,42.43,561744,5692781,42.43,4,1,1,4,4,4,1523,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1335,0,0,0,0,0,,0,,0,0,0,Bow valley,7064.03,571316,5699405,792.02,1,1,4,1,1,1,2214,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1050,0,0,0,0,0,,0,,0,0,0,Bow valley,1804.99,586289,5676765,1173.46,5,5,5,5,4,5,1793,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1051,0,0,0,0,0,,0,,0,0,0,Bow valley,2207.8,565658,5691218,276.59,4,3,1,4,4,4,1595,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1052,0,0,0,0,0,,0,,0,0,0,Bow valley,1356.65,562719,5693705,1356.65,4,3,1,4,5,4,1664,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1297,0,0,0,0,0,,0,,0,0,0,Bow valley,8978.83,575161,5717605,1930.52,4,3,3,4,4,4,1999,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1395,0,0,0,0,0,,0,,0,0,0,Bow valley,499.3,561237,5712628,499.3,3,1,1,3,3,3,2078,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1123,0,0,0,0,0,,0,,0,0,0,Bow valley,1129.29,595748,5666664,1129.29,4,4,3,4,4,4,1817,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1192,0,0,0,0,0,,0,,0,0,0,Bow valley,0,595007,5663373,0,1,1,4,1,1,1,2355,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
850,0,0,0,0,0,,0,,0,0,0,Bow valley,597.75,575074,5677724,597.75,4,4,3,4,4,4,1628,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1059,0,0,0,0,0,,0,,0,0,0,Bow valley,0,599674,5664482,0,4,4,3,4,4,4,1740,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196,1,1,198,1388,63,1/7/03,1,winter,2,1,2,Bow valley,84.85,576400,5679300,84.85,4,1,3,4,5,3,1433,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
620,0,0,0,0,0,,0,,0,0,0,Bow valley,0,600239,5659318,0,3,3,1,3,4,3,1981,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
431,0,0,0,0,0,,0,,0,0,0,Bow valley,849.59,577646,5683378,849.59,3,3,5,3,4,1,2148,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
779,0,0,0,0,0,,0,,0,0,0,Bow valley,954.83,580202,5674528,954.83,4,5,5,4,3,4,1958,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
626,0,0,0,0,0,,0,,0,0,0,Bow valley,247.39,559242,5695688,247.39,4,3,1,4,5,4,1558,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
469,0,0,0,0,0,,0,,0,0,0,Bow valley,496.59,562126,5690215,496.59,4,3,1,4,5,4,1566,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1068,0,0,0,0,0,,0,,0,0,0,Bow valley,1719.45,581114,5671317,1719.45,4,5,6,3,3,4,2341,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1255,0,0,0,0,0,,0,,0,0,0,Bow valley,30,565138,5705559,30,1,1,4,1,1,1,2455,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1071,0,0,0,0,0,,0,,0,0,0,Bow valley,0,596206,5663468,0,1,1,4,1,1,1,2425,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140,1,1,142,1088,44,12/22/01,1,winter,1,1,2,Bow valley,241.87,588137,5670704,241.87,5,3,1,5,5,5,1402,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62,1,1,64,1010,44,3/17/02,1,winter,2,1,2,Bow valley,127.28,582300,5676700,127.28,5,1,1,4,3,6,1450,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1205,0,0,0,0,0,,0,,0,0,0,Bow valley,0,599294,5661699,0,4,4,3,4,4,4,1998,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1079,0,0,0,0,0,,0,,0,0,0,Bow valley,3140.84,568073,5690149,792.59,5,1,1,4,4,4,2102,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66,1,1,68,1014,44,3/12/02,1,winter,2,2,2,Bow valley,424.26,584100,5677000,424.26,5,1,1,4,3,6,1563,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1082,0,0,0,0,0,,0,,0,0,0,Bow valley,127.28,587359,5671441,127.28,5,1,1,4,4,4,1404,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
491,0,0,0,0,0,,0,,0,0,0,Bow valley,210,577909,5679582,210,4,3,1,4,4,4,1463,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
783,0,0,0,0,0,,0,,0,0,0,Bow valley,0,600582,5662334,0,3,3,1,3,4,3,1758,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
502,0,0,0,0,0,,0,,0,0,0,Bow valley,2001.25,588745,5674849,2001.25,3,5,6,3,3,3,2329,16,16,16,148034,Alpine Shrub,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,0,0,0,0,0,,0,,0,0,0,Bow valley,30,575575,5681619,30,4,3,1,4,5,4,1615,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
951,0,0,0,0,0,,0,,0,0,0,Bow valley,1824.83,569471,5687166,1824.83,5,1,1,4,4,4,1827,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
425,0,0,0,0,0,,0,,0,0,0,Bow valley,0,565386,5688423,0,4,1,3,4,4,4,1494,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209,1,1,211,1401,63,2/2/03,1,winter,2,1,2,Bow valley,240,583600,5677050,240,5,1,1,4,3,6,1488,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
305,1,1,308,1727,87,3/30/05,1,winter,2,1,2,Bow valley,318.9,577760,5678700,318.9,4,1,1,4,4,4,1433,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,1,1,28,971,44,1/21/02,1,winter,2,1,2,Bow valley,1775.08,586100,5677050,1064.05,4,5,5,4,3,4,1949,12,15,12,227876,Burn-Forest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
191,1,1,193,1383,63,1/4/03,1,winter,1,1,2,Bow valley,0,603733,5656997,0,4,1,3,4,5,3,1554,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1098,0,0,0,0,0,,0,,0,0,0,Bow valley,0,573091,5677991,0,4,3,1,4,5,4,1614,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,1,1,73,1019,44,3/19/02,1,winter,2,1,2,Bow valley,0,585922,5674697,0,6,1,3,6,4,6,1402,5,9,5,89214,Mixed forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
925,0,0,0,0,0,,0,,0,0,0,Bow valley,192.09,570011,5682652,182.48,4,1,1,4,4,4,1462,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
467,0,0,0,0,0,,0,,0,0,0,Bow valley,0,603425,5658038,0,4,4,1,5,4,3,1554,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1104,0,0,0,0,0,,0,,0,0,0,Bow valley,2313.11,570455,5687002,2313.11,5,5,5,5,4,5,2094,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
910,0,0,0,0,0,,0,,0,0,0,Bow valley,1801,591918,5671361,1801,3,5,6,3,3,3,2152,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1107,0,0,0,0,0,,0,,0,0,0,Bow valley,313.21,566938,5683729,84.85,4,3,1,4,5,4,1576,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
675,0,0,0,0,0,,0,,0,0,0,Bow valley,450,591876,5668840,450,5,4,3,4,5,5,1402,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264,1,1,266,1685,87,11/28/04,1,winter,2,1,2,Bow valley,84.85,574100,5678950,84.85,4,3,1,4,5,4,1478,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1132,0,0,0,0,0,,0,,0,0,0,Bow valley,1504.79,570411,5680406,589.41,4,1,1,3,4,4,1622,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1086,0,0,0,0,0,,0,,0,0,0,Bow valley,391.15,587795,5670071,391.15,4,4,3,4,4,4,1535,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
830,0,0,0,0,0,,0,,0,0,0,Bow valley,174.93,570376,5678988,30,4,1,1,3,4,4,1694,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
672,0,0,0,0,0,,0,,0,0,0,Bow valley,1698.12,586884,5676108,1698.12,5,5,5,5,4,5,1976,7,11,7,189881,Herbaceous,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1194,0,0,0,0,0,,0,,0,0,0,Bow valley,360,594887,5667326,360,5,3,1,5,4,4,1535,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,1,1,71,1017,44,3/17/02,1,winter,2,1,2,Bow valley,258.07,584800,5676300,258.07,5,1,1,4,3,6,1433,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1195,0,0,0,0,0,,0,,0,0,0,Bow valley,1047.85,579014,5680034,1047.85,4,1,3,4,4,4,1469,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
933,0,0,0,0,0,,0,,0,0,0,Bow valley,702.28,574348,5683990,702.28,1,1,4,1,1,1,2667,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
640,0,0,0,0,0,,0,,0,0,0,Bow valley,1182.24,562976,5688310,1182.24,4,1,1,3,5,4,1677,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
807,0,0,0,0,0,,0,,0,0,0,Bow valley,0,599308,5661173,0,3,5,6,3,3,3,2173,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
771,0,0,0,0,0,,0,,0,0,0,Bow valley,3669.95,568914,5689993,1564.61,4,4,4,3,1,5,2240,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
552,0,0,0,0,0,,0,,0,0,0,Bow valley,1535.87,568959,5687047,1535.87,4,3,1,4,5,4,1655,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
662,0,0,0,0,0,,0,,0,0,0,Bow valley,424.26,569500,5682250,0,4,1,4,4,5,4,1466,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1137,0,0,0,0,0,,0,,0,0,0,Bow valley,2220.81,565505,5691396,94.87,4,3,1,4,5,4,1613,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
875,0,0,0,0,0,,0,,0,0,0,Bow valley,1317.27,598671,5665528,84.85,4,1,3,4,5,3,1622,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
613,0,0,0,0,0,,0,,0,0,0,Bow valley,94.87,573582,5679817,94.87,5,4,1,5,5,4,1481,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
164,1,1,166,1316,63,11/11/02,1,winter,2,1,2,Bow valley,84.85,574700,5680700,84.85,4,1,1,4,4,4,1442,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1142,0,0,0,0,0,,0,,0,0,0,Bow valley,685.42,575172,5677671,685.42,4,1,1,3,5,4,1647,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1143,0,0,0,0,0,,0,,0,0,0,Bow valley,569.21,586755,5673140,569.21,5,3,1,5,5,5,1402,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1252,0,0,0,0,0,,0,,0,0,0,Bow valley,1018.68,558089,5700505,270,4,1,4,4,5,4,1689,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
888,0,0,0,0,0,,0,,0,0,0,Bow valley,450,572295,5680265,201.25,4,3,1,4,5,4,1504,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104,1,1,106,1052,44,3/13/02,1,winter,2,1,2,Bow valley,60,584600,5675600,60,6,5,1,6,1,6,1402,5,9,5,89214,Mixed forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1199,0,0,0,0,0,,0,,0,0,0,Bow valley,2040.22,572889,5685876,2040.22,1,1,1,1,1,1,2607,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1154,0,0,0,0,0,,0,,0,0,0,Bow valley,657.95,596337,5667235,657.95,4,4,3,4,4,4,1603,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,1,1,16,959,44,1/28/02,1,winter,2,2,2,Bow valley,228.47,585190,5674900,228.47,5,3,1,5,5,5,1402,7,11,7,189881,Herbaceous,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
271,1,1,274,1693,87,12/8/04,1,winter,2,1,2,Bow valley,120,593900,5668100,120,5,4,3,5,4,5,1439,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
685,0,0,0,0,0,,0,,0,0,0,Bow valley,2426.85,595590,5665290,2426.85,3,5,6,3,3,3,2337,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1161,0,0,0,0,0,,0,,0,0,0,Bow valley,993.18,570177,5685388,825.41,5,5,5,5,4,5,1653,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220,1,1,222,1457,63,2/16/03,1,winter,2,1,2,Bow valley,30,591164,5669422,30,6,6,1,6,4,6,1428,7,11,7,189881,Herbaceous,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1198,0,0,0,0,0,,0,,0,0,0,Bow valley,308.87,579839,5678450,308.87,5,3,1,5,5,5,1432,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
989,0,0,0,0,0,,0,,0,0,0,Bow valley,1332.22,588502,5673946,1332.22,4,5,5,4,3,4,2038,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
573,0,0,0,0,0,,0,,0,0,0,Bow valley,456.95,575078,5677864,456.95,4,4,3,4,4,4,1590,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
882,0,0,0,0,0,,0,,0,0,0,Bow valley,174.93,595245,5668613,174.93,5,4,1,4,4,5,1404,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
240,1,1,242,1501,63,4/5/03,1,winter,2,1,2,Bow valley,241.87,591300,5669100,241.87,5,3,1,5,5,5,1402,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1016,0,0,0,0,0,,0,,0,0,0,Bow valley,276.59,561379,5693876,276.59,4,3,1,4,4,4,1554,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1170,0,0,0,0,0,,0,,0,0,0,Bow valley,2036.91,579016,5682366,2036.91,4,4,3,4,4,4,2048,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
686,0,0,0,0,0,,0,,0,0,0,Bow valley,1077.08,564693,5684893,1077.08,5,3,3,3,4,5,1784,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1174,0,0,0,0,0,,0,,0,0,0,Bow valley,417.85,569020,5678556,417.85,4,1,1,3,4,4,1774,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
924,0,0,0,0,0,,0,,0,0,0,Bow valley,247.39,580912,5677248,247.39,5,3,1,5,5,5,1431,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1379,0,0,0,0,0,,0,,0,0,0,Bow valley,8400,580889,5728788,1500,4,6,5,4,3,3,2345,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,1,1,31,974,44,2/17/02,1,winter,2,1,2,Bow valley,284.6,584100,5675400,284.6,5,3,1,5,5,5,1402,9,7,9,64429,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
118,1,1,120,1066,44,3/13/02,1,winter,2,2,2,Bow valley,180,584820,5675950,90,5,1,1,4,3,6,1414,5,9,5,89214,Mixed forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78,1,1,80,1026,44,3/27/02,1,winter,2,1,2,Bow valley,210,578850,5679200,210,4,3,1,4,5,4,1436,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1021,0,0,0,0,0,,0,,0,0,0,Bow valley,960.47,572172,5678354,912.41,4,3,1,4,4,4,1569,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
606,0,0,0,0,0,,0,,0,0,0,Bow valley,1116.47,595345,5666579,1116.47,4,3,4,4,4,3,1854,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1386,0,0,0,0,0,,0,,0,0,0,Bow valley,5540.99,564393,5722679,5540.99,1,1,4,1,1,1,2744,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
208,1,1,210,1400,63,2/6/03,1,winter,2,2,2,Bow valley,301.5,590200,5670700,301.5,6,1,3,6,3,6,1629,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1025,0,0,0,0,0,,0,,0,0,0,Bow valley,0,597066,5664879,0,4,4,3,4,4,4,1906,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119,1,1,121,1067,44,3/1/02,1,winter,2,1,2,Bow valley,134.16,583700,5676950,134.16,5,1,1,4,3,6,1479,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
176,1,1,178,1329,63,11/27/02,1,winter,2,1,2,Bow valley,174.93,588600,5671600,174.93,5,1,1,5,6,4,1402,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1294,0,0,0,0,0,,0,,0,0,0,Bow valley,1320,593173,5729261,1281.6,0,0,0,0,0,0,1757,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1196,0,0,0,0,0,,0,,0,0,0,Bow valley,0,599502,5663799,0,4,3,3,4,5,4,1680,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
553,0,0,0,0,0,,0,,0,0,0,Bow valley,1142.37,560768,5696003,1142.37,4,3,1,4,5,4,1628,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
890,0,0,0,0,0,,0,,0,0,0,Bow valley,84.85,581596,5675764,84.85,5,4,1,5,5,4,1443,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1054,0,0,0,0,0,,0,,0,0,0,Bow valley,1838.83,595409,5665861,1838.83,1,1,4,1,1,1,2215,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1081,0,0,0,0,0,,0,,0,0,0,Bow valley,296.98,589274,5668551,296.98,4,4,3,4,4,4,1456,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
878,0,0,0,0,0,,0,,0,0,0,Bow valley,1110,561410,5690420,1110,4,3,1,4,5,4,1640,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
788,0,0,0,0,0,,0,,0,0,0,Bow valley,466.69,576526,5680295,466.69,4,3,1,4,4,4,1570,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1061,0,0,0,0,0,,0,,0,0,0,Bow valley,1718.4,567181,5688990,831.93,4,3,1,4,5,4,1607,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
