"deer_w2","moose_w2","elk_w2","sheep_w2","goat_w2","wolf_w2","Elevation2","DistFromHumanAccess2","DistFromHighHumanAccess2","landcover16","EASTING","NORTHING","pack","used","usedFactor"
4,5,4,3,1,4,1525.10622222255,702.257940076698,804.582153320312,3,568044.040416948,5683072.43454128,"Bow Valley",0,"0"
3,3,3,5,6,3,2203.71999999939,299.390572273478,170.898529052734,15,592530.686098461,5672788.37931408,"Bow Valley",0,"0"
1,1,3,4,6,3,2233.13288888915,1916.18639768371,1751.767578125,10,577654.731823347,5685131.46066763,"Bow Valley",0,"0"
4,4,4,1,1,5,1737.39288888785,1133.72781956728,1027.55834960938,3,582295.749553295,5679228.2193534,"Bow Valley",0,"0"
4,4,3,1,1,4,1850.48666666611,195.356076026566,175.519378662109,3,567733.326725866,5678986.02187585,"Bow Valley",0,"0"
5,5,5,3,1,5,1433,287.377480234541,364.509674072266,2,579098.59858648,5678656.94103813,"Bow Valley",0,"0"
4,5,4,1,4,4,1613.97377777801,834.360475526164,1287.75463867188,3,568696.549628759,5681651.96860365,"Bow Valley",0,"0"
4,4,4,1,1,4,1495.78000000006,147.236797975177,0,2,565203.194596173,5688150.60079518,"Bow Valley",0,"0"
1,1,1,1,4,1,2541.75333333346,2039.37307558454,1918.90100097656,10,572989.859666646,5686066.03474312,"Bow Valley",0,"0"
4,3,4,5,5,4,2030.1679999987,1940.21137700029,1801.81018066406,8,587497.651009043,5676090.59504823,"Bow Valley",0,"0"
3,3,3,4,4,3,2128.72666666728,977.060595032365,779.619995117188,2,578129.479355999,5686401.10065051,"Bow Valley",0,"0"
5,4,3,3,3,5,1900.26666666668,869.225931158869,758.517150878906,3,581407.413052818,5681923.45643115,"Bow Valley",0,"0"
4,5,4,3,1,4,1497.16711111109,151.3415898572,78.4130630493164,2,567045.807467645,5685573.15140664,"Bow Valley",0,"0"
4,4,3,1,1,4,1567.87333333346,85.5284741384265,725.149230957031,2,571244.694816961,5680393.00818831,"Bow Valley",0,"0"
5,5,5,3,1,5,1427.56000000013,102.650852059337,78.8082046508789,2,578738.551153877,5677806.4410716,"Bow Valley",0,"0"
1,1,1,1,4,1,2627.11644444631,1945.55191437592,1800.58618164062,10,582016.836847428,5672116.94805466,"Bow Valley",0,"0"
3,4,3,3,1,3,1988.54666666704,37.5935478396948,0,2,587886.949772934,5681862.93182385,"Bow Valley",0,"0"
3,3,3,5,6,3,2382.61377777767,1784.02087994479,1529.48107910156,10,591512.974802334,5671712.20088519,"Bow Valley",0,"0"
4,5,4,1,4,4,1568.43333333359,168.28096696933,390.275299072266,2,566498.458457067,5684250.5538017,"Bow Valley",0,"0"
1,1,1,1,4,1,2157.27377777851,,,10,590869.834258078,5662216.30588406,"Bow Valley",0,"0"
3,3,3,5,6,3,2389.34799999828,352.342970132926,417.931427001953,10,574014.738521241,5683907.0169451,"Bow Valley",0,"0"
1,1,1,1,4,1,2821.83333333512,3154.55588597368,3083.21997070312,10,582027.327292099,5668503.73032046,"Bow Valley",0,"0"
4,4,4,4,3,4,1875.40711111066,366.383891158904,256.029571533203,3,582122.670280971,5684184.9550231,"Bow Valley",0,"0"
4,4,3,1,1,4,1693.68622222206,115.3625780016,177.85969543457,3,570417.838475187,5679066.52767182,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,182.782837390722,0,5,598013.24046746,5670888.63478333,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,320.069902221054,195.185546875,7,584330.778219267,5675096.15878773,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,67.5113664661284,112.950889587402,5,587005.685113053,5673586.50758884,"Bow Valley",0,"0"
4,4,4,3,1,4,1502.02666666685,67.5113664661284,54.2192306518555,2,562727.915781374,5690056.09534643,"Bow Valley",0,"0"
1,4,1,3,4,3,2077.94133333366,296.481457059352,263.332061767578,3,599346.769184438,5667532.56134725,"Bow Valley",0,"0"
1,1,1,1,4,1,2581.97422222075,1519.15909731695,1463.32580566406,10,593543.238119964,5677740.86821318,"Bow Valley",0,"0"
4,3,3,5,6,4,2176.24577777758,1895.57637277857,1645.15734863281,10,586623.734419672,5665194.37298582,"Bow Valley",0,"0"
3,4,3,3,1,3,1770.96666666779,282.586559533142,341.890319824219,3,594197.275129899,5674859.06775878,"Bow Valley",0,"0"
5,3,6,1,5,6,2000.13288888822,982.793980503134,883.400756835938,3,580417.78670719,5680937.21627462,"Bow Valley",0,"0"
4,3,4,5,5,4,1842.35422222207,816.415196386395,539.351379394531,12,597406.179076995,5671921.42078905,"Bow Valley",0,"0"
4,6,5,1,1,5,1402,440.646062761849,408.812591552734,8,597163.600388066,5670069.61960274,"Bow Valley",0,"0"
3,3,3,5,6,3,2088.17244444516,955.776100896788,813.063293457031,10,591698.239860872,5680897.34423667,"Bow Valley",0,"0"
4,4,4,4,3,4,1626.93999999975,147.236797975177,756.573181152344,3,598261.296153529,5666359.66884304,"Bow Valley",0,"0"
1,1,1,1,4,1,2306.52622222449,1073.57626980099,1003.28918457031,10,591604.876404652,5674467.35624303,"Bow Valley",0,"0"
4,4,4,4,3,4,1457.05333333371,199.361999431479,170.908950805664,3,587207.246312055,5671066.80560563,"Bow Valley",0,"0"
4,6,3,5,3,4,2025.1933333335,1434.27410437181,1390.39514160156,10,591061.228782287,5671498.02907749,"Bow Valley",0,"0"
3,4,4,3,4,4,1980.47511111222,911.583259189658,548.056762695312,3,598950.091440321,5668285.17244163,"Bow Valley",0,"0"
5,4,5,5,5,5,1797.92666666598,2036.32583353562,1789.95690917969,2,578563.250620417,5681390.75445787,"Bow Valley",0,"0"
1,1,1,1,4,1,2278.01866666767,2587.27937677528,3071.18188476562,10,573367.701036975,5688861.13441897,"Bow Valley",0,"0"
1,1,1,1,4,1,2514.39422222141,954.595196633692,2612.85498046875,10,584771.078075321,5680052.46398413,"Bow Valley",0,"0"
3,3,3,5,6,3,2284.32844444469,1314.67250584448,2052.13916015625,10,586053.140927073,5677939.64218756,"Bow Valley",0,"0"
7,7,7,7,7,7,1402,417.666222575942,404.860931396484,2,589943.725534398,5669484.55307162,"Bow Valley",0,"0"
4,4,4,4,3,4,1879.05333333345,9.68403335800394,0,3,594165.200553938,5674111.28448343,"Bow Valley",0,"0"
5,4,3,3,3,5,1721.1128888891,452.976691278292,355.933685302734,3,565370.424748791,5684181.97861979,"Bow Valley",0,"0"
1,1,1,1,4,1,2523.79955555695,1313.61446245402,1199.55700683594,10,585412.217274471,5683244.02135721,"Bow Valley",0,"0"
4,4,3,1,1,4,1843.06000000025,1198.01546795747,1076.14038085938,3,569040.121160408,5679537.69710086,"Bow Valley",0,"0"
4,4,4,1,1,5,1831.84666666635,1247.39556025201,2160.96313476562,3,567831.447333281,5689243.79512725,"Bow Valley",0,"0"
5,4,4,4,1,5,1417.62000000012,12.5865595331416,0,2,595036.614295274,5668380.95497937,"Bow Valley",0,"0"
4,4,3,1,1,4,1550.87333333346,218.475135921146,646.258483886719,2,571389.260370255,5680430.69883233,"Bow Valley",0,"0"
4,4,4,1,1,5,1612.06,489.684033358004,311.559387207031,2,581572.12872584,5678498.51213627,"Bow Valley",0,"0"
1,1,3,4,6,3,2157.52711111092,1561.11473147437,1374.89123535156,1,576641.805415887,5686686.77600875,"Bow Valley",0,"0"
1,1,1,1,4,1,2398.13377777795,1415.89375015039,1322.32885742188,15,587349.824266633,5667148.26687588,"Bow Valley",0,"0"
4,4,3,1,1,4,1650.54711111097,124.696497630341,166.244842529297,2,570488.804351129,5678371.10014558,"Bow Valley",0,"0"
4,5,4,3,3,4,1901.38755555538,393.154827210256,294.511138916016,3,591084.393591172,5680803.28357072,"Bow Valley",0,"0"
4,4,4,1,1,4,1449,303.688054978842,304.900360107422,2,572083.652273126,5682350.30660312,"Bow Valley",0,"0"
4,4,4,4,3,4,1956.4333333324,431.132438149441,475.280120849609,3,575772.705166714,5682713.86296922,"Bow Valley",0,"0"
1,1,1,1,4,1,2277.65333333487,1760.41961350176,1587.02294921875,10,578943.8173765,5674292.73866053,"Bow Valley",0,"0"
4,4,4,3,1,4,1531.86711111059,439.174389664786,111.651062011719,2,575371.215006194,5680977.69053474,"Bow Valley",0,"0"
4,3,3,3,1,4,1972.25999999988,72.3555102414658,60.1869125366211,3,572581.568853062,5676014.7726252,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,326.287471337459,108.561706542969,2,587338.035902286,5671814.16653225,"Bow Valley",0,"0"
1,1,1,1,4,1,2345.05466666923,1061.70692172911,984.852600097656,10,591606.499815782,5674442.12775871,"Bow Valley",0,"0"
4,4,4,4,3,4,1733.26533333395,660.187381710504,476.498107910156,3,592791.62057059,5665897.58088811,"Bow Valley",0,"0"
1,1,1,1,4,1,2710.55333333519,3245.91209791423,3178.24291992188,10,581988.995014908,5668594.39417999,"Bow Valley",0,"0"
4,4,4,4,3,4,1438.1128888891,172.374308493841,190.677154541016,3,585589.117501513,5672827.03187726,"Bow Valley",0,"0"
4,3,3,3,1,4,1982.95288888916,675.975463767236,1433.97302246094,2,567381.976860814,5680489.5416205,"Bow Valley",0,"0"
3,3,3,5,6,3,2408.1333333335,2548.88661687036,2443.04443359375,10,588849.205246292,5677851.31611257,"Bow Valley",0,"0"
5,4,5,5,5,5,1826.31999999962,1525.36791638276,1333.68676757812,3,570055.735944109,5686292.23137411,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,528.348841979855,371.185638427734,7,585148.360195648,5674492.6710686,"Bow Valley",0,"0"
4,3,3,3,1,4,1974.44044444474,954.122009298839,1235.68481445312,3,567806.588179094,5680259.3348431,"Bow Valley",0,"0"
4,4,4,4,3,4,1521.3933333339,590.118184018566,611.403747558594,3,585036.375781103,5672855.82509691,"Bow Valley",0,"0"
3,4,3,3,1,3,1686.25955555595,52.7707263947602,2.59137940406799,2,593853.522754128,5675199.52267834,"Bow Valley",0,"0"
4,4,4,1,1,4,1463,257.002175475587,0,2,569737.70563405,5683148.98939322,"Bow Valley",0,"0"
4,4,4,4,3,4,1642.2537777782,913.107633405031,652.222534179688,3,586074.203849071,5671332.76314629,"Bow Valley",0,"0"
5,4,3,3,3,5,1783.9866666653,,,8,588336.284328294,5664698.42168797,"Bow Valley",0,"0"
5,4,3,3,3,5,1926.15333333365,1170.44601715141,2109.42846679688,3,563514.172198399,5686010.94794523,"Bow Valley",0,"0"
4,4,4,1,3,4,1457.06666666654,20.3159666419961,0,2,575634.852885583,5680413.01900311,"Bow Valley",0,"0"
1,4,1,3,4,3,1892.71377777838,1423.42068865222,1400.79382324219,3,584645.615320612,5672001.7901851,"Bow Valley",0,"0"
5,5,5,3,1,5,1405.75333333321,47.1032418302626,15.5292997360229,8,590845.041091809,5669523.53807888,"Bow Valley",0,"0"
3,3,3,5,6,3,2374.41244444329,1172.3016819437,1808.31359863281,10,584207.863187173,5681730.21975638,"Bow Valley",0,"0"
5,4,3,3,3,5,1637.97422222194,494.549857117222,455.9423828125,3,580954.890706901,5674526.20037104,"Bow Valley",0,"0"
3,4,3,3,1,3,1796.61955555552,230.315966641996,74.4069442749023,2,590326.43946268,5681665.74724819,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,393.154827210256,268.875732421875,1,588701.665648762,5670227.30725271,"Bow Valley",0,"0"
4,3,3,3,1,4,2061.46711111159,2144.73436410584,2155.07934570312,3,575273.05946914,5676178.57353468,"Bow Valley",0,"0"
3,4,3,3,1,3,1733.80000000037,1094.30875420046,1097.12854003906,2,571700.570556804,5677333.25040932,"Bow Valley",0,"0"
1,1,1,1,3,1,2239.78755555557,677.510742635532,728.381164550781,10,587288.801181965,5681001.11758363,"Bow Valley",0,"0"
1,1,1,1,4,1,2584.02666666592,2553.2101470244,2373.61865234375,10,573117.975020279,5687092.04842377,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,371.096016966887,346.876953125,2,584020.748474466,5675314.01866725,"Bow Valley",0,"0"
1,1,1,1,3,1,2190.92044444549,1006.70427033819,1035.2939453125,10,586499.767102702,5681161.19188665,"Bow Valley",0,"0"
5,4,3,3,3,5,1630.37333333359,,,3,591356.215816233,5664296.61437555,"Bow Valley",0,"0"
4,5,4,3,1,4,1522.62666666667,257.022603275492,200.111740112305,2,564688.313790713,5688073.08797947,"Bow Valley",0,"0"
3,4,3,3,1,3,1919.40044444479,4.06295541271485,33.6427230834961,3,588302.299187584,5682328.57398069,"Bow Valley",0,"0"
4,5,4,1,4,4,1602.72000000007,965.245592462969,1582.27673339844,2,567997.651199442,5682129.07662845,"Bow Valley",0,"0"
4,4,4,4,3,4,2113.47955555589,3077.83186522593,2827.11401367188,8,576978.78457894,5674456.92401127,"Bow Valley",0,"0"
4,6,3,5,3,4,1877.35377777695,2011.79472949257,1940.80017089844,8,587766.026875079,5676007.50576398,"Bow Valley",0,"0"
4,6,3,1,1,5,2098.67288888922,127.038527450433,1163.97302246094,3,566901.823807009,5680232.07763528,"Bow Valley",0,"0"
4,5,4,3,1,4,1596.28000000019,642.666911652724,835.933654785156,3,565985.290086563,5684663.24212081,"Bow Valley",0,"0"
4,4,4,4,3,4,1646.41377777856,762.586559533142,1030.60192871094,3,595050.944125138,5666920.91589487,"Bow Valley",0,"0"
5,5,4,4,3,5,1402,423.191751005315,469.095977783203,2,591802.314088524,5668928.54784205,"Bow Valley",0,"0"
4,3,3,3,1,4,2043.2804444448,1313.12826160557,1348.14758300781,2,573999.622621563,5675655.91327274,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,316.518954703627,215.094177246094,1,588689.009592677,5670165.39498516,"Bow Valley",0,"0"
4,5,4,3,1,4,1549.93911111146,126.106098409606,64.8267211914062,2,574822.531844195,5678570.02518685,"Bow Valley",0,"0"
3,3,3,4,4,3,2159.87377777739,83.5565601417667,165.665069580078,8,584828.747687413,5666168.88601996,"Bow Valley",0,"0"
4,5,3,1,1,4,1790.25333333308,1164.51435683326,1446.83984375,3,570986.289243719,5685203.26739961,"Bow Valley",0,"0"
4,5,5,4,1,5,1439.94711111115,8.52360412042671,0,10,574579.054440206,5679789.99038933,"Bow Valley",0,"0"
4,4,4,4,3,4,2008.09288888853,2120.31645265752,2096.2939453125,3,579015.463449706,5681996.93599536,"Bow Valley",0,"0"
4,5,4,3,1,4,1527.37999999988,44.1737594519353,664.392883300781,2,566231.161992912,5688702.25637159,"Bow Valley",0,"0"
1,1,1,1,4,1,2478.60133333322,,,10,595794.834289268,5664244.14736275,"Bow Valley",0,"0"
5,5,5,3,1,5,1433,427.358793068786,233.841217041016,2,580274.695146219,5677952.83317713,"Bow Valley",0,"0"
3,3,3,5,6,3,1945.22666666581,168.283176785822,10.1204442977905,3,588935.109900589,5683314.72146737,"Bow Valley",0,"0"
4,4,4,3,1,4,1567.77333333284,556.084651109162,508.866027832031,3,571993.48871093,5678712.65974133,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,207.356588559248,81.7109222412109,2,585982.702272831,5673002.58615003,"Bow Valley",0,"0"
4,5,4,3,1,4,1530.00666666654,129.684033358004,646.499633789062,2,565209.773882539,5689848.15263733,"Bow Valley",0,"0"
1,1,1,1,4,1,2462.67199999975,1508.26878949423,1309.03649902344,10,591646.687803244,5671939.41463957,"Bow Valley",0,"0"
4,3,4,5,5,4,1957.59333333285,979.200584424016,813.867858886719,7,579591.879993681,5673878.28161802,"Bow Valley",0,"0"
4,5,5,3,1,5,1631.93288888859,401.293302215186,1506.0146484375,3,584597.525937655,5678273.23637403,"Bow Valley",0,"0"
3,3,3,5,6,3,2208.27377777639,1353.05458703261,1377.79931640625,10,588687.919337003,5665460.18425594,"Bow Valley",0,"0"
3,3,3,5,6,3,2313.65377777736,2632.34213427097,2536.59155273438,10,587767.356080246,5676836.37578396,"Bow Valley",0,"0"
3,4,3,4,3,3,2044.33333333364,1770.62211996753,1591.89611816406,2,578021.119671475,5675986.0857446,"Bow Valley",0,"0"
4,6,3,5,3,4,1632.8728888886,1426.39554546852,1751.98034667969,1,586551.116215369,5676717.22838584,"Bow Valley",0,"0"
4,3,3,5,6,4,2362.49333333384,2757.92369470693,2661.984375,10,580771.672584646,5669673.75759953,"Bow Valley",0,"0"
4,4,4,4,3,4,1826.16666666623,970.72696376642,949.365417480469,3,577654.591370717,5681985.09885648,"Bow Valley",0,"0"
4,4,4,1,1,5,1655.81333333321,939.684033358004,684.276123046875,2,582058.489817341,5678164.06645336,"Bow Valley",0,"0"
1,1,1,1,4,1,2598.66666666703,2446.25454190596,2207.68090820312,10,589115.428128717,5675104.32108926,"Bow Valley",0,"0"
1,1,1,1,4,1,2413.30044444366,2222.51657176838,2628.16162109375,10,586496.51372622,5679249.28857004,"Bow Valley",0,"0"
4,3,4,5,5,4,1972.82622222118,,,8,593483.600799038,5664282.78789589,"Bow Valley",0,"0"
4,4,4,1,1,5,1739.32666666617,2014.81836320895,1771.64611816406,2,568629.149101576,5687877.33678964,"Bow Valley",0,"0"
1,1,1,1,4,1,2694.96711111121,1767.79876150923,1804.66003417969,10,586026.591832024,5680533.84179911,"Bow Valley",0,"0"
4,4,4,1,3,4,1490.88622222262,323.049113426032,355.011657714844,3,579218.919544494,5677064.25727723,"Bow Valley",0,"0"
4,3,4,5,5,4,2070.1666666653,1546.58824168572,1300.1552734375,8,588213.556746978,5674746.94583698,"Bow Valley",0,"0"
4,6,5,1,1,5,1402,138.25708614063,169.512634277344,8,596462.167466925,5670406.16432934,"Bow Valley",0,"0"
1,1,1,1,4,1,2767.73066666843,1233.44990315746,991.290771484375,10,576184.73769009,5685637.02504939,"Bow Valley",0,"0"
3,4,3,3,1,3,1758.90000000031,208.045810721107,47.1126670837402,2,573304.406153741,5676943.81830958,"Bow Valley",0,"0"
1,1,1,1,4,1,2500.71422222155,1706.84128408742,1647.49829101562,10,593017.706378758,5679328.96340903,"Bow Valley",0,"0"
4,5,4,3,1,4,1589.30666666679,1038.94631005402,849.622985839844,2,564653.718460579,5686936.14969456,"Bow Valley",0,"0"
1,1,1,1,4,1,2194.55422222331,780.520945941326,734.937744140625,8,587732.310606075,5680975.24753717,"Bow Valley",0,"0"
5,4,3,3,3,5,1864.1604444448,1138.56019941942,1031.01318359375,3,564413.154863147,5684850.10999022,"Bow Valley",0,"0"
5,4,5,5,5,5,1769.65999999956,,,3,592855.088223142,5664751.56036652,"Bow Valley",0,"0"
3,4,3,3,1,3,1670.06666666747,42.5865595331416,161.415618896484,3,594686.342809643,5675064.90114021,"Bow Valley",0,"0"
4,4,4,1,3,4,1433,107.413440466858,8.98643016815186,2,579482.136529159,5679068.93771504,"Bow Valley",0,"0"
4,6,3,5,3,4,1691.66800000018,1629.55703333656,2060.41479492188,3,586711.896304681,5677033.16291907,"Bow Valley",0,"0"
4,4,4,4,3,4,1646.77288888865,,,2,593308.562154852,5662802.03443838,"Bow Valley",0,"0"
5,5,5,3,1,5,1408.59333333327,147.236797975177,3.73184967041016,12,587554.35968465,5673231.64158491,"Bow Valley",0,"0"
1,1,1,1,4,1,2333.48044444391,,,10,595588.441439403,5664037.90056249,"Bow Valley",0,"0"
5,4,5,4,3,5,1512.68622222273,59.7971629254433,0,2,598299.838349374,5669139.35720878,"Bow Valley",0,"0"
4,5,5,4,1,5,1498.88044444461,222.586559533142,300.987854003906,2,582853.174895256,5674451.99519828,"Bow Valley",0,"0"
4,5,4,1,4,4,1582.27333333365,678.046720349956,1114.0078125,3,568828.417476065,5681774.74363116,"Bow Valley",0,"0"
4,4,4,4,3,4,2089.44000000013,426.850990493887,283.272399902344,2,576137.492255106,5683087.9961272,"Bow Valley",0,"0"
3,4,4,3,4,4,1967.37377777887,1124.47110068648,1019.34362792969,3,593600.303974508,5666474.18689653,"Bow Valley",0,"0"
5,4,3,3,3,5,1495.82666666723,409.768977683305,402.390197753906,3,580900.94342158,5675804.75745539,"Bow Valley",0,"0"
3,5,4,1,3,4,1574.1395555557,88.14701541725,1014.55352783203,2,598076.936713833,5666186.3730406,"Bow Valley",0,"0"
3,3,3,1,3,3,1677.84044444492,975.207648951076,899.101928710938,2,574204.878663293,5677439.35903931,"Bow Valley",0,"0"
3,3,3,5,6,3,2275.50711111061,2568.06269029468,2898.59887695312,2,595806.998900972,5665021.13285799,"Bow Valley",0,"0"
4,4,3,1,1,4,1619.56000000013,547.792191162491,1128.85961914062,2,570475.671208781,5680372.41829921,"Bow Valley",0,"0"
3,4,3,3,1,3,1754.1600000002,,,3,591684.42373353,5662765.17649741,"Bow Valley",0,"0"
4,3,4,5,5,4,1604.25999999921,407.413440466858,617.231262207031,8,593123.016837738,5670156.80702806,"Bow Valley",0,"0"
4,3,4,5,5,4,2168.2528888878,825.406250363485,777.552124023438,8,593455.976234642,5676760.17027376,"Bow Valley",0,"0"
4,5,3,1,1,4,1729.74666666692,1225.55347414102,1218.13745117188,3,564817.304089424,5685069.45802507,"Bow Valley",0,"0"
3,1,3,5,4,3,2161.0866666666,1817.76044743421,1760.05871582031,3,574202.209434122,5674920.76707027,"Bow Valley",0,"0"
4,3,3,3,1,4,2067.90000000031,2489.5627196036,2474.26684570312,2,576802.092566456,5675733.14306876,"Bow Valley",0,"0"
4,4,4,1,1,4,1431.68666666667,492.586559533141,428.334899902344,2,579250.713223935,5678455.27775713,"Bow Valley",0,"0"
5,5,5,3,1,5,1402,540.185586381544,311.270446777344,2,586307.958797286,5673648.24300472,"Bow Valley",0,"0"
4,4,4,1,3,4,1498.75333333321,4.06295541271485,143.215591430664,2,566235.546706938,5687894.59600195,"Bow Valley",0,"0"
1,1,1,5,5,3,2523.05955555539,3618.41431317498,4675.2880859375,10,571610.932337429,5689402.08445063,"Bow Valley",0,"0"
4,5,5,4,1,5,1448.88044444461,235.924426142286,66.0269927978516,2,575769.962372943,5678996.8008837,"Bow Valley",0,"0"
4,5,5,3,1,5,1727.69377777731,570.928891163741,1670.54125976562,8,584797.597982231,5678371.90600908,"Bow Valley",0,"0"
4,4,4,4,3,4,2032.81955555607,650.315966641996,656.57080078125,3,590509.533421735,5678977.54127694,"Bow Valley",0,"0"
3,4,3,3,1,3,1818.82488888921,88.14701541725,17.6531410217285,3,593918.099791946,5674426.4163032,"Bow Valley",0,"0"
4,4,4,3,1,4,1563.09333333314,,,2,592512.117547704,5663859.75547508,"Bow Valley",0,"0"
4,3,4,5,5,4,1760.19955555688,781.501207728123,616.356811523438,3,578207.715114939,5677030.30855517,"Bow Valley",0,"0"
5,5,4,4,3,5,1402,295.296264916623,274.939971923828,2,588842.902784089,5669969.04413881,"Bow Valley",0,"0"
3,3,3,5,6,3,2357.2271111099,1077.59818845067,926.927734375,10,592025.252864662,5680424.89670776,"Bow Valley",0,"0"
4,3,4,5,5,4,1895.60088888784,809.25404166232,581.269592285156,12,589722.364796688,5671900.33119688,"Bow Valley",0,"0"
4,3,3,5,6,4,2100.35244444474,413.872322759251,278.470642089844,1,575922.690258459,5683446.33174499,"Bow Valley",0,"0"
1,1,1,1,1,1,2594.09955555601,3277.7839319784,3240.2568359375,10,571877.135583402,5687237.8542783,"Bow Valley",0,"0"
1,1,1,1,4,1,2447.89288888839,,,10,589461.764642367,5662263.69724318,"Bow Valley",0,"0"
4,3,3,3,1,4,1933.22666666741,80.3159666419961,108.173713684082,3,572451.883675626,5676508.72769065,"Bow Valley",0,"0"
